"","variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"541","a_psu[523]",-0.2729967066205,-0.2499465,0.946859303643389,0.9675343818,-1.8290765,1.22023,1.0053286685061,3173.66846163603,1336.0560281177
"542","a_psu[524]",-0.168103044947,-0.1604125,0.988127388128788,0.9781371957,-1.79017,1.4011155,1.00577503765853,4183.07533039394,1316.20880509753
"543","a_psu[525]",-0.1663979835205,-0.175045,0.938485172338725,0.9303522564,-1.6946635,1.387886,1.01183400116242,3894.82080641084,1121.36139802646
"544","a_psu[526]",-0.328382361615,-0.3089245,0.992669332126142,0.9733602585,-1.973016,1.222644,1.00293353457669,4024.89767002425,1280.70840457065
"545","a_psu[527]",-0.086750489056,-0.0719087,0.95213965972593,0.97319391078,-1.64119,1.4661035,1.00116667462423,4907.60248606348,1356.69728828465
"546","a_psu[528]",-0.259530182945,-0.249628,1.01901276455442,1.048450242,-1.9288685,1.4165235,1.00634253740426,3575.91029440911,1507.45622925022
"547","a_psu[529]",0.09049909719425,0.09326465,0.986947494212791,0.9625283829,-1.5005985,1.706291,1.00169619125477,3408.6231497079,1329.76397235538
"548","a_psu[530]",-0.0997849019755,-0.1174645,0.946177712670003,0.938456148,-1.6310675,1.4600795,1.00227155454745,3740.29449867481,1534.9403068716
"549","a_psu[531]",-0.195717808285,-0.1927585,0.947607278238123,0.9442375467,-1.7227805,1.371745,1.00057927675534,5193.14742300279,1438.11994141572
"550","a_psu[532]",0.49180565966455,0.517223,0.754586108727031,0.763976404065,-0.77600925,1.6908755,1.00176235262041,3906.30602263813,1413.77555222295
"551","a_psu[533]",0.02057974211,0.0241838,0.901232085663512,0.9458454264,-1.451197,1.476253,1.00381676695658,3232.44965649204,1418.89465569513
"552","a_psu[534]",0.54659527550175,0.551386,0.946302800190028,0.94003860111,-1.007676,2.06279,1.00537892490772,4352.84519590238,1584.40069328786
"553","a_psu[535]",-0.1546209913512,-0.1646595,0.968502962313962,0.9736545546,-1.8058815,1.487933,1.00326629805636,2902.81577349047,1501.79237083505
"554","a_psu[536]",-0.243123350607,-0.239301,0.977068583316729,0.9964658382,-1.8421945,1.3355205,1.00006584001044,3126.6286110433,1456.72684686433
"555","a_psu[537]",-0.3177996734245,-0.3097435,0.919818873633383,0.9004704534,-1.849317,1.1755285,0.999235518258194,5033.81846082802,1398.6821562691
"556","a_psu[538]",0.10610117592,0.112961,0.888048547822822,0.8632861041,-1.3606325,1.5816315,1.00184441743687,2475.228015809,1232.05958766187
"557","a_psu[539]",-0.00306871164,-0.00848758,0.884466094699689,0.843305963808,-1.454389,1.450756,1.00183794991894,3530.22734151944,1318.48992461129
"558","a_psu[540]",0.04000401215505,0.0297541,0.909797318833038,0.8973636651,-1.3876945,1.5214045,1.00133725180832,3618.27614521966,1513.0787256229
"559","a_psu[541]",0.175280675662,0.1751865,0.86527616259691,0.882117348,-1.2286925,1.566806,1.0015181845847,3715.15618668857,1373.79546210062
"560","a_psu[542]",-0.1620399305323,-0.1458355,0.958977190079133,0.9752090607,-1.7500805,1.4203535,1.00116868699244,4702.96972663126,1437.12490241705
"561","a_psu[543]",-0.192318603954,-0.19141,0.971880897135289,0.9935443749,-1.821512,1.4137,1.01114669395186,3486.38733236809,1456.31619727993
"562","a_psu[544]",-0.252434173158,-0.234605,1.01378517912865,1.0024555422,-1.931543,1.3523115,1.00208251598387,5258.99977282491,1352.88148514477
"563","a_psu[545]",-0.1847135276435,-0.1598815,0.902934349671569,0.9262276632,-1.720949,1.2381875,1.0017138748687,2253.92595526871,1249.47966050724
"564","a_psu[546]",0.0275352434435,0.0468627,0.950495311338377,0.9522228303,-1.5321145,1.5671185,0.999600908106343,3523.47068294441,1373.00179962566
"565","a_psu[547]",0.7480298113675,0.740076,0.863100538924662,0.8527448181,-0.64341105,2.163137,1.00326825810668,3123.1653083931,1423.5083905877
"566","a_psu[548]",-0.14501460770835,-0.1389905,0.965795086249131,0.936491703,-1.7553475,1.4757425,1.00557686874988,3799.32799612706,1333.07048152095
"567","a_psu[549]",0.2527070799125,0.2551035,0.888295845061731,0.944527395,-1.169449,1.6818095,1.00278823324416,4273.00937632322,1288.71165824994
"568","a_psu[550]",0.675666908299,0.684615,0.89875259814489,0.87220883568,-0.81859145,2.179163,1.00411888938232,3615.99352473328,1603.26555026848
"569","a_psu[551]",-0.19465598218,-0.1710645,0.938340633170798,0.9292247391,-1.776186,1.3674045,1.0034027604413,4752.35883303514,1316.53950077222
"570","a_psu[552]",0.1897770393515,0.197266,0.984957465246506,0.9985592694,-1.4425915,1.7785275,1.00299120229261,4602.33170789008,1529.01557890962
"571","a_psu[553]",-0.150782930059,-0.125941,0.946345075879483,0.9768169404,-1.716359,1.381653,1.00642381201508,5414.44265406728,1222.98904470623
"572","a_psu[554]",0.357163545554,0.354292,0.911155600516079,0.9517758264,-1.1464915,1.8421725,1.00154542426187,2873.619775671,1209.31723491514
"573","a_psu[555]",0.5749748358889,0.594473,0.856003401400683,0.83701361667,-0.87279905,1.9625695,1.00222455242266,4044.69320681512,1256.78435948818
"574","a_psu[556]",-0.114603000128,-0.104976,0.966157676610805,0.9738621186,-1.6987205,1.4540545,0.999458059294809,4700.6936062749,1388.50409233739
"575","a_psu[557]",0.0614861271465,0.0607173,0.950737499868962,0.93355734108,-1.433205,1.669064,1.00335037121223,2092.94756973447,1181.73258955771
"576","a_psu[558]",-0.1031601998555,-0.1093265,0.888095564008169,0.8581822536,-1.555156,1.387809,1.00063202683408,4103.20815926465,1321.01325542039
"577","a_psu[559]",0.313672661325,0.298229,0.977384613242276,0.9722757366,-1.27618,1.935471,1.0081624571709,1478.27275456341,1259.29211017942
"578","a_psu[560]",-0.260589092864,-0.271128,0.966274729914277,0.9479084643,-1.8682515,1.3194665,1.00152564387819,3036.43978655772,1511.30790582327
"579","a_psu[561]",0.017526697706,0.0333272,0.952577503896423,0.9357882093,-1.5937555,1.562873,1.00203351398222,3812.98410904729,1313.91035232383
"580","a_psu[562]",0.325276936875,0.309253,0.962470606091014,0.9662304351,-1.3270255,1.906453,1.00373446803799,5744.63380813319,1191.70654592328
"581","a_psu[563]",0.234141428105,0.2680995,0.967240690783949,0.9510108048,-1.3706375,1.85184,1.00308162959727,3997.00502537785,1610.51297752228
"582","a_psu[564]",-0.255982949943,-0.240665,0.988403718497352,0.9899157114,-1.896365,1.341222,0.998898351520713,3807.03554260152,1395.27141758097
"583","a_psu[565]",-0.0267262871105,-0.00600829,0.962997909126725,0.9575090406,-1.5957515,1.5355135,1.00292247809985,3143.06939122818,1134.66118328496
"584","a_psu[566]",0.207175471145,0.2108585,0.929192513902443,0.9342937485,-1.3338315,1.712206,1.00000213435644,3332.91741059515,1396.70364124399
"585","a_psu[567]",-0.0897799189897,-0.0632927,0.977248104996372,0.96141391248,-1.6649925,1.4846285,1.00494040088738,4596.19295335851,1428.03502213392
"586","a_psu[568]",0.028578562263,0.01494925,0.970394685576059,0.94924465755,-1.590934,1.667598,1.001430163905,2725.45167399271,1376.3935433092
"587","a_psu[569]",0.546182736355,0.5671975,0.904961993304906,0.92102499741,-0.90642765,2.0071875,0.999615574308406,4191.65572852951,1489.09464615688
"588","a_psu[570]",-0.1214210203515,-0.102057,0.971514556551758,0.9650769723,-1.74977,1.447994,1.00160424046002,2240.72464582813,1053.58309118029
"589","a_psu[571]",-0.087145240973,-0.0986325,0.993138294248179,0.975535974,-1.658248,1.550881,0.999834047020643,4400.90971957913,1549.70028853784
"590","a_psu[572]",-0.2864534867784,-0.291783,0.960626888570191,1.0009321707,-1.858532,1.2694895,1.00783484735527,3324.9113064458,1144.59979533318
"591","a_psu[573]",0.2254512504585,0.2150235,0.906294072085034,0.8671497597,-1.2876695,1.7176875,1.00134329986894,3888.33058304965,1520.36036496576
"592","a_psu[574]",-0.3228254630595,-0.316037,1.0225277115165,1.0629812046,-1.9859265,1.3610805,1.00709725821543,4168.18205641103,1461.72897575156
"593","a_psu[575]",0.3243928164865,0.327586,0.950108313284686,0.9391070094,-1.274274,1.8956135,1.00563225196973,4468.5691276313,1432.67495176881
"594","a_psu[576]",-0.14176540334695,-0.1475905,0.953833616429551,0.9837592149,-1.7066215,1.4267815,1.00328194933449,3209.83917948482,1380.71632394469
"595","a_psu[577]",-0.153252909213,-0.130491,0.958172043591882,0.9497720925,-1.7441635,1.4090865,1.00260966941825,3349.79014209131,1494.89416090588
"596","a_psu[578]",0.0833531558885,0.0791719,0.930677515203576,0.92485833384,-1.434127,1.620237,1.00229755956464,3228.0319222049,1132.12802535134
"597","a_psu[579]",-0.2855124101455,-0.2774945,0.952392452547046,0.9316473075,-1.8587015,1.29452,0.999318070939344,3957.00244558122,1403.51786299797
"598","a_psu[580]",0.13517705452545,0.1379355,0.934342420117892,0.9346710702,-1.39406,1.673745,1.00097781324527,3268.55379313962,1290.186486423
"599","a_psu[581]",-0.199069658876,-0.203318,0.957283873095115,0.9661222053,-1.711249,1.388996,1.0016559554501,3163.41397758249,1287.56095111128
"600","a_psu[582]",0.139535475779,0.1749705,0.947573044349142,0.9503199132,-1.453733,1.68399,1.00359521601451,2639.35057145533,1393.89702607914
"601","a_psu[583]",-0.0916633968025,-0.09733935,0.929553659402647,0.90878213139,-1.646888,1.4320155,0.998932335672331,3878.65074040628,1838.06308917123
"602","a_psu[584]",-0.074694871137,-0.07488505,0.956206163210506,0.9553548228,-1.6391675,1.4665465,1.0017167623894,3464.25046073823,1219.74821871883
"603","a_psu[585]",-0.271791481515,-0.288211,0.96406931477191,0.9670651389,-1.814402,1.265222,1.00351237524661,2906.55177250827,1689.00171509066
"604","a_psu[586]",-0.4221176699405,-0.419239,0.954902595642089,0.9528692439,-2.0010275,1.1065185,1.00014108499933,3425.99162123697,1569.80523594487
"605","a_psu[587]",-0.18256040271675,-0.2219,0.980894181568392,0.9305257206,-1.7720095,1.5050155,1.00270087033989,4028.48169417239,1537.95525668268
"606","a_psu[588]",-0.053366887625,-0.06451405,0.936526697520943,0.93614914827,-1.5790875,1.4718975,1.00097333870332,3469.19598708568,1323.77893759596
"607","a_psu[589]",-0.19476677327,-0.198381,0.917081931317167,0.9063296886,-1.723594,1.3330215,1.00294881671293,4172.30971923086,1465.37562999443
"608","a_psu[590]",0.3288480080985,0.345109,0.9127224413949,0.928448598,-1.1677395,1.8357065,1.00666111317216,3421.10323410368,1393.16185443506
"609","a_psu[591]",0.4380562695595,0.4453685,0.915910341146751,0.9131993157,-1.095028,1.94283,1.00275902204858,2641.1659485286,1440.86180032636
"610","a_psu[592]",-0.248498395114,-0.253218,0.967186144593099,0.9915888255,-1.874618,1.36715,1.00321627829227,4290.99000454011,1452.15060187501
"611","a_psu[593]",-0.343891412337,-0.3530565,0.961915820938158,0.9563177715,-1.941936,1.275147,1.00335344983533,4016.01915448184,1413.51897658703
"612","a_psu[594]",-0.1404546063205,-0.150193,0.978492631399966,0.9893693733,-1.7964295,1.488396,1.00114181444465,2895.85370519923,1377.4580106804
"613","a_psu[595]",-0.2009051549755,-0.204761,0.941999003676073,0.9207961581,-1.7875625,1.33329,1.00591059428269,4742.47165690067,1349.79369868538
"614","a_psu[596]",-0.31328438433,-0.314839,0.974567224121669,0.9751401198,-1.9291645,1.291289,1.01053036023568,2946.76928322326,1584.53135515919
"615","a_psu[597]",-0.2758711043,-0.268284,0.942298573383469,0.9723469014,-1.79961,1.2570015,1.00197684158677,4762.48912825735,1525.47553878876
"616","a_psu[598]",0.046100531663,0.04553985,0.931443552332814,0.94935007041,-1.4696605,1.569557,1.00200412774321,3466.83550206559,1536.33168959546
"617","a_psu[599]",-0.072526236305,-0.0536576,0.955579281316296,1.00490791086,-1.666864,1.4303715,1.00562430827393,2941.16872441577,1404.33307429933
"618","a_psu[600]",-0.147335512648,-0.1592045,0.948297132371455,0.9253047447,-1.715463,1.3827285,1.00046809785619,4871.76846546422,1453.71798847992
"619","a_psu[601]",0.601920437388,0.602225,0.835067170916465,0.82101873483,-0.82904945,1.940004,0.99915415785713,2837.68538930841,1459.95065351947
"620","a_psu[602]",-0.2140498975295,-0.2112495,0.947004239790988,0.9650747484,-1.7843655,1.3632955,1.0077137976748,5374.67986443077,1551.23096128111
"621","a_psu[603]",0.023360903682,0.01318175,0.981290061252979,1.00693781265,-1.581007,1.5974355,1.00187586812877,3697.98874714928,1507.74466265726
"622","a_psu[604]",-0.038534641121,-0.0233257,0.98063911132257,0.9215033583,-1.633744,1.5593815,0.999645006599011,2769.96101145462,1215.22625831575
"623","a_psu[605]",-0.0050743819485,-0.000926841,0.989312106253629,0.9752629398666,-1.646284,1.6695575,1.0026721989367,6202.72449245887,1245.83556166048
"624","a_psu[606]",0.4724031956135,0.466833,0.871150635345248,0.8880418176,-0.9681458,1.8911845,1.00051482822766,3064.97915850023,1466.7401509544
"625","a_psu[607]",-0.01051817277,-0.024211,0.942637831764789,0.9238362294,-1.5327995,1.5769985,1.00254517423264,3525.48063909562,1633.4413804482
"626","a_psu[608]",-0.1539896711185,-0.1685925,1.02991683781876,1.0289162457,-1.8400865,1.521526,1.00060249925958,3549.69536869649,1496.72217452535
"627","a_psu[609]",0.427389574145,0.4503835,0.914220049637748,0.9383938788,-1.109472,1.921551,1.0026728413249,3390.37933944901,1666.27620420649
"628","a_psu[610]",-0.2789965134165,-0.303514,0.918429410001754,0.9465259398,-1.7224605,1.244715,1.00117967584284,3558.66085180257,1599.33271216294
"629","a_psu[611]",-0.214305049512,-0.2078565,0.976994613218467,0.9803462697,-1.818759,1.44195,0.999634099488183,2673.6628713293,1540.15767524462
"630","a_psu[612]",-0.157731296837,-0.1719625,0.955181266580188,0.9584171331,-1.714792,1.358359,1.00206146445372,2756.71114798867,1286.50867290906
"631","a_psu[613]",-0.2607552892825,-0.251979,0.986256522559513,1.01254167,-1.872869,1.362251,1.00829803439038,3970.41956009572,1383.44129656369
"632","a_psu[614]",0.15331268947,0.184899,0.912383539971429,0.9432790458,-1.3644415,1.6350195,1.00147645320366,4430.0551478215,1374.72792463666
"633","a_psu[615]",0.240156887299,0.262809,0.800615562676274,0.7898418066,-1.1604245,1.5364675,1.00230433302475,3797.27580476068,1458.09712616358
"634","a_psu[616]",-0.393023615784,-0.3880695,0.909143744275049,0.9233121303,-1.861608,1.066587,0.999994871096707,3389.39324204914,1380.99549700612
"635","a_psu[617]",0.309962661118,0.3006845,0.957437914289576,1.0060856883,-1.2686325,1.8655295,1.00432244256319,3384.73330777386,1539.54004946848
"636","a_psu[618]",-0.25847915151,-0.2447725,0.957176046547131,0.9957490011,-1.837853,1.293316,1.00282663351371,2746.20812795,1624.90149939772
"637","a_psu[619]",-0.097351445925,-0.1013955,0.917076268884475,0.894734274,-1.596658,1.453961,1.00251871507577,2792.18414291539,1099.17142232007
"638","a_psu[620]",-0.1584987003245,-0.1553075,0.97276675933143,0.9743387745,-1.7463225,1.4247785,1.00174280971134,5028.02188842924,1202.96521015685
"639","a_psu[621]",-0.28728775678,-0.2795315,0.919754083497989,0.9175359207,-1.799008,1.1774885,1.0028248468605,4310.18801045295,1540.25995009657
"640","a_psu[622]",-0.2145828998355,-0.197449,0.944383396252243,0.9564334143,-1.819978,1.343597,1.00997662624845,3840.66637383031,1217.67999132713
"641","a_psu[623]",0.43813213528935,0.459348,0.923001035213655,0.9196330584,-1.0318155,1.9375895,0.999140007457512,2834.33383168924,1438.54739786429
"642","a_psu[624]",1.3134696581,1.32691,0.830856513736482,0.821019402,-0.07637432,2.6462775,0.999622022981888,3073.72731877062,1319.60067688551
"643","a_psu[625]",-0.2726828759745,-0.2563615,0.922295550279209,0.889463631,-1.8464525,1.195446,1.00001933275148,2962.7378553541,1638.63704894056
"644","a_psu[626]",-0.20562845757693,-0.2147635,0.95887245159084,0.9156774816,-1.827036,1.3880645,1.0017639369984,6419.93989268183,1321.88252208617
"645","a_psu[627]",-0.146862645686,-0.134386,0.896068735833944,0.8549509269,-1.6425665,1.3342365,1.00030287635413,4635.10472872668,1491.37152564676
"646","a_psu[628]",0.844503547995,0.872884,0.859460137514762,0.8221921386,-0.64832375,2.1905465,1.00197260706413,2802.51762426979,1263.67492007285
"647","a_psu[629]",-0.307946499637,-0.3014395,0.98094112838085,0.983015691,-1.9318345,1.3661295,1.00468099102913,3953.98003262938,991.361837981029
"648","a_psu[630]",0.32236948708,0.3398755,0.964039769208593,0.9714603066,-1.282319,1.8838945,0.999831453597429,2822.67178651539,1459.22469035875
"649","a_psu[631]",0.062267929077,0.086081,0.956694333682636,0.9031888005,-1.5502815,1.6090425,1.00327475110324,3378.14964526244,1405.93962653763
"650","a_psu[632]",-0.06363224944,-0.06352675,0.972145436611882,1.00381619835,-1.663067,1.516231,1.00834599613344,4093.32239365433,1423.28404939023
"651","a_psu[633]",-0.181370554145,-0.163835,0.973131606965704,0.9922508064,-1.7932655,1.406403,1.00502612030451,4857.89862547764,1328.0420600327
"652","a_psu[634]",-0.1496896005965,-0.14157,0.964059684312973,0.926862216,-1.705814,1.4488995,1.00287431268449,3759.1046994567,1496.86816856896
"653","a_psu[635]",-0.2263903114165,-0.191479,1.03858917307765,0.9952271259,-1.9433085,1.446529,1.00126512748403,3911.08243818095,1270.70366016078
"654","a_psu[636]",0.28392690211,0.2906015,0.936782506801514,0.9537625104,-1.241728,1.8078095,1.00208201071559,4836.78755379393,1398.06613543336
"655","a_psu[637]",-0.0076174622485,-0.0127955,0.943553652709104,0.9547491807,-1.5737245,1.5277665,1.00382659747144,2649.63644189817,1441.41112906926
"656","a_psu[638]",0.2759523035785,0.2768065,0.920355718541023,0.8894028444,-1.259892,1.7948005,1.00901367423815,3340.06640760436,1265.06471014622
"657","a_psu[639]",-0.022082297478,-0.02232645,0.959100404691235,0.9488172981,-1.6252625,1.545261,1.00391776370335,4321.44133890003,1495.05670765579
"658","a_psu[640]",-0.129649375121,-0.134436,0.970984608767686,0.9247435806,-1.713646,1.492738,1.00250731523157,3362.45399314968,1441.59030818346
"659","a_psu[641]",-0.0199528446525,-0.0121754,0.980331628804643,0.9798266184,-1.689813,1.5681545,1.00253198663621,3624.7434566847,1418.98438338912
"660","a_psu[642]",0.5522666108275,0.5652345,0.825331523134593,0.8309239113,-0.77996455,1.882186,1.00444666065161,2914.54210538714,1403.92625722898
"661","a_psu[643]",-0.164459431493,-0.116215,0.975891668794558,0.9860824491,-1.776457,1.4421455,1.00293847528808,4451.75788347562,1233.84356629766
"662","a_psu[644]",0.755037729634,0.762618,0.918590167003602,0.8991168396,-0.7724835,2.288812,1.00404673076413,4960.8109643996,1509.77544495294
"663","a_psu[645]",0.422793786071,0.4414935,0.950258539664858,0.9691103856,-1.152066,1.934552,1.00707877374797,3396.91489187814,1653.21780324042
"664","a_psu[646]",0.207112402818,0.2324835,0.903252368763099,0.904890084,-1.3268875,1.607544,0.999187835593722,4743.39784932912,1739.46075133224
"665","a_psu[647]",-0.0843647905292,-0.0846024,0.963422052994886,0.926943759,-1.662527,1.480185,1.00494350109263,3997.82551623684,1148.66460196522
"666","a_psu[648]",-0.15062908371,-0.1495785,0.933501648817103,0.9104513166,-1.700779,1.355854,1.00430308112895,4546.33889145742,1388.56767517421
"667","a_psu[649]",-0.0154217733115,-0.01459415,0.935622908565813,0.9437519952,-1.555915,1.471742,1.0012284079473,4873.80523454063,1611.25501995841
"668","a_psu[650]",-0.2395219492495,-0.2541075,0.954688134498196,0.98140707,-1.786759,1.331912,1.00055476273344,4016.50416203307,1586.0405692959
"669","a_psu[651]",0.0070533076405,0.03116625,0.948287078215943,0.9347563197,-1.558585,1.545455,0.999975892583999,4429.97595306362,1419.33148424211
"670","a_psu[652]",0.396160058135,0.392006,0.925922271529737,0.9216071403,-1.159154,1.9163795,1.00146016871803,3524.28621673112,1542.45271852537
"671","a_psu[653]",-0.28597015861,-0.3029955,0.925560633752832,0.9359498127,-1.739903,1.246595,1.00001107670732,4302.74888328244,1615.64263901395
"672","a_psu[654]",1.543298859315,1.557105,0.704336989931409,0.722871282,0.37868805,2.6610235,1.00148279141409,3389.28899966138,1701.44923770445
"673","a_psu[655]",0.35329729166,0.33374,0.970069987868324,0.9669279984,-1.1936165,1.9663835,1.0066742125059,4687.5151700937,1422.73472283334
"674","a_psu[656]",-0.1238388429335,-0.139898,1.01531728890702,1.0303143375,-1.7866295,1.569963,1.0012431770796,4020.39414117277,1250.20558040091
"675","a_psu[657]",0.2307061531915,0.229699,0.946956102912594,0.9285620169,-1.337795,1.7781505,1.00217664627394,4335.79192967662,1368.71328516409
"676","a_psu[658]",-0.256913292235,-0.231903,0.965192531386005,0.9422686539,-1.901525,1.3369985,1.00801941144109,5391.4166204339,1466.55909173666
"677","a_psu[659]",0.0399457633542,0.0258451,1.00859912967112,1.0224498858,-1.5640245,1.690524,1.00425831845503,3648.90117710047,1449.58264356089
"678","a_psu[660]",-0.20420309854035,-0.1849365,0.975002843182527,1.0051249635,-1.8114575,1.338642,1.01038044878899,4221.41998948034,1374.19255449465
"679","a_psu[661]",-0.185637767095,-0.2001705,0.997981767255286,0.9677997672,-1.8086865,1.441862,1.00315821055558,2872.18816902638,1375.22895579028
"680","a_psu[662]",-0.13899899712795,-0.104643,0.972872508529139,0.9147797673,-1.79269,1.4695965,1.00314465568629,2527.65644346039,1252.99090229662
"681","a_psu[663]",-0.1293468696265,-0.145272,1.00385849851099,1.0285967454,-1.782643,1.491124,1.00058740360649,2445.31280727008,1469.15522296363
"682","a_psu[664]",0.0776098303935,0.0893642,0.960882216076162,0.9692882976,-1.568307,1.6395485,0.999726895850426,3393.82486253084,1423.02969518066
"683","a_psu[665]",0.383102332463,0.38135,0.928750033232486,0.8960663901,-1.147237,1.9374635,0.999835116500434,3636.13550273678,1324.32270097664
"684","a_psu[666]",-0.317806511436,-0.3087315,0.900168833704723,0.8854835913,-1.8312875,1.1376985,1.00506061170015,4679.67246833154,1451.04131039708
"685","a_psu[667]",0.53053872752655,0.5354145,0.870168085411621,0.87879432249,-0.87169565,1.9514965,1.00296771612986,3695.78218204019,1487.976893361
"686","a_psu[668]",0.0037022557105,-0.01116355,0.96791955314779,0.9594438336,-1.556723,1.602189,1.00351220014402,3588.45428813558,1440.93455333922
"687","a_psu[669]",-0.2607499159045,-0.262702,0.976729087275012,0.9875657904,-1.893834,1.3443955,1.00230799288265,3463.17697208873,1579.62692904442
"688","a_psu[670]",-0.149090702394,-0.125002,0.970069532898463,0.9609405183,-1.7342485,1.4903365,1.00425222993252,6138.67403772947,1470.429720247
"689","a_psu[671]",-0.155755479737,-0.172405,1.00045512860034,1.0673711832,-1.7730245,1.4851665,1.00284927681581,3685.27117097679,1486.04371338459
"690","a_psu[672]",-0.0770830869665,-0.06167875,0.948100135289055,0.9904116411,-1.6034965,1.460608,1.00303489804848,3829.14665012642,1524.15584821446
"691","a_psu[673]",0.0128275563815,0.02313095,0.980889311137852,0.97542559443,-1.632515,1.603139,1.00169775252116,2670.51208559092,1382.18856429075
"692","a_psu[674]",-0.126536211035,-0.116941,0.981271033268804,0.9689636082,-1.714792,1.4546555,1.00400767136812,3016.93885314929,1538.58912467297
"693","a_psu[675]",0.1448151251685,0.143485,0.858174383223251,0.8694544614,-1.2926305,1.537023,1.00063543167394,3010.6576916254,1584.13335455937
"694","a_psu[676]",0.045840647671,0.05351755,0.980666574791267,1.01948609427,-1.577779,1.6655825,1.00212951923079,4071.86815910515,1516.03152709551
"695","a_psu[677]",-0.1238383857455,-0.120277,1.00338338007658,1.0225447722,-1.78746,1.51541,1.0004188446977,2566.44709712218,1544.97977374747
"696","a_psu[678]",-0.2552108852655,-0.2366505,0.957494696976325,0.9647782284,-1.834101,1.3345845,1.00058211431886,3537.86270585808,1445.20534333675
"697","a_psu[679]",0.228351109365,0.24536,0.926957730048968,0.9525326937,-1.245771,1.7308515,1.00209791841267,5719.64053577253,1432.98797646823
"698","a_psu[680]",-0.1601942845155,-0.194203,0.979479348444621,0.9996371196,-1.7832915,1.443104,1.0008793631489,4217.00314288679,1390.17220174705
"699","a_psu[681]",0.364975109217,0.377133,0.968721110597724,1.00186695,-1.2289035,1.9519555,1.00180923047824,2785.78133884117,1339.84707615039
"700","a_psu[682]",-0.1661563264452,-0.148667,0.89713134257779,0.9260905227,-1.639807,1.280474,1.00638561467253,2931.4071639972,1566.14558519526
"701","a_psu[683]",0.72152541385,0.7277955,0.883300012304581,0.9244151847,-0.7325617,2.127316,1.00174889538977,3883.05979288988,1419.23460636671
"702","a_psu[684]",-0.095063588128,-0.0753114,0.966353405315019,0.96918584994,-1.663301,1.461483,1.00279687114159,2371.69113738641,1424.17884110439
"703","a_psu[685]",-0.2686588755585,-0.2802615,0.951859753668616,0.9481931235,-1.822342,1.2829845,1.00588814483928,3167.65438074373,1705.37283789199
"704","a_psu[686]",-0.0010670904,-0.002755285,0.903035460775997,0.9208851141,-1.4689085,1.487055,1.00063362174447,5495.32293928986,1337.44295136173
"705","a_psu[687]",-0.084952129868,-0.0748717,0.937130422043531,0.94488959418,-1.597803,1.407313,1.00034371720754,4150.10422327939,1453.74863220296
"706","a_psu[688]",0.6882663375995,0.6887595,0.965867769066059,0.93312308754,-0.9151042,2.230343,0.999439003590324,3737.07003662575,1366.10944285445
"707","a_psu[689]",-0.116850930101,-0.1144885,0.96578464466878,0.9510033918,-1.669543,1.4322745,1.00033250238159,4514.32269467375,1433.62876784693
"708","a_psu[690]",-0.499118335169,-0.494278,0.937187479864799,0.9128694372,-2.075709,1.0130965,1.00219639278655,3602.99744659897,1313.11961164827
"709","a_psu[691]",0.201099542715,0.186448,0.891276397739045,0.9041295102,-1.2644615,1.684024,0.999892301683393,4734.36900255812,1499.82717248774
"710","a_psu[692]",-0.0723035396075,-0.0520676,0.977811347270967,0.9565260768,-1.638334,1.5284425,1.00694303121077,3284.59971079352,1336.86020325376
"711","a_psu[693]",-0.19605924493,-0.211757,0.979183276744805,0.9646507248,-1.769306,1.370191,1.00410477971465,3620.34504167556,1345.79532072199
"712","a_psu[694]",0.01195272022675,0.0234209,0.972927945634766,0.91994455266,-1.5770785,1.575581,1.00002469414119,4704.01838647462,1093.68952365522
"713","a_psu[695]",0.198440532795,0.203172,0.902215471092335,0.9457327488,-1.2726945,1.6448115,1.00302022160442,2468.2231394902,1236.25457279727
"714","a_psu[696]",-0.04886355763,-0.0409379,1.01503701538584,1.00918936314,-1.62904,1.6406335,1.00104147499535,3966.45860325164,1247.7171502461
"715","a_psu[697]",0.018366023169,0.02830905,0.966476577799964,0.9210066873,-1.607077,1.581885,1.00208626781125,2652.044199403,1362.47434131831
"716","a_psu[698]",-0.188654244095,-0.205064,0.990402845204207,0.9654231594,-1.8343645,1.451371,1.00321543646425,4713.52991025074,1345.28884283686
"717","a_psu[699]",0.142951920415,0.142329,0.953204445465182,0.9679028079,-1.435131,1.6736985,0.999178318175334,3216.05220942374,1501.65185271334
"718","a_psu[700]",-0.1168346970955,-0.105932,1.00373698635524,1.0138226364,-1.7417265,1.543989,1.00799172721337,3327.77671262578,1263.07932018405
"719","a_psu[701]",-0.0714748789475,-0.06354695,0.972678884358663,0.9901032603,-1.6824565,1.489516,1.00462981185243,5471.2010197995,1653.22144415493
"720","a_psu[702]",-0.2126630426515,-0.217008,0.97189089264035,0.9944413479,-1.8167675,1.3909885,1.00387266758595,6602.05999132796,1490.8611655758
"721","a_psu[703]",0.27311118329,0.293506,0.973821401337278,0.9539129943,-1.335094,1.829229,1.00134529074311,4030.69627162198,1354.03574736726
"722","a_psu[704]",-0.04618625844,-0.0594953,0.915200523206418,0.95807139078,-1.558607,1.4363105,1.0010194025111,3521.65748320239,1502.69427709585
"723","a_psu[705]",-0.0086121249905,-0.0217988,1.0125957264995,1.05062847792,-1.715151,1.70752,1.00079350585217,2718.70306214681,1368.65123129009
